 0,009 ; 0,000240285 
 0,0052 ; 0,00012788 
 0,0108 ; 0,000287560000000006 
 0,0035 ;8,58E+09
 0,0124 ; 0,000330004999999994 
 0,0129 ; 0,000315509999999991 
 0,00949999999999999 ; 0,00025177500000001 
 0,004 ;9,76E+09
 0,011 ; 0,000293099999999991 
 0,004 ;9,71E+09
 0,013 ; 0,000344750000000005 
 0,011 ; 0,000268900000000016 
 0,00900000000000001 ; 0,000240699999999983 
 0,004 ;9,81E+09
 0,011 ; 0,000293550000000004 
 0,00399999999999998 ;9,71E+09
 0,012 ; 0,000318499999999999 
 0,012 ; 0,000291299999999994 
 0,00899999999999998 ; 0,000240299999999999 
 0,005 ; 0,000123999999999985 
 0,011 ; 0,000291600000000003 
 0,004 ;9,76E+09
 0,012 ; 0,000319950000000013 
 0,012 ; 0,000293800000000011 
 0,00900000000000001 ; 0,000238050000000045 
 0,004 ;9,66E+09
 0,011 ; 0,000294000000000016 
 0,00399999999999995 ;9,76E+09
 0,013 ; 0,000345750000000034 
 0,011 ; 0,000266900000000014 
 0,00900000000000001 ; 0,000239399999999945 
 0,004 ;9,76E+09
 0,011 ; 0,00029220000000002 
 0,005 ; 0,000123000000000012 
 0,012 ; 0,000318150000000128 
 0,012 ; 0,000292800000000037 
 0,00900000000000001 ; 0,000238000000000016 
 0,00600000000000001 ; 0,000146899999999978 
 0,01 ; 0,000265349999999998 
 0,004 ;9,81E+09
 0,013 ; 0,00034449999999997 
 0,013 ; 0,000317200000000017 
 0,00900000000000001 ; 0,000240299999999971 
 0,004 ;9,81E+09
 0,011 ; 0,000292599999999865 
 0,004 ;9,71E+09
 0,013 ; 0,000344349999999993 
 0,011 ; 0,000268400000000057 
 0,00899999999999995 ; 0,000238900000000042 
 0,004 ;9,86E+09
 0,011 ; 0,000290799999999924 
 0,005 ; 0,000121499999999997 
 0,012 ; 0,000319899999999929 
 0,012 ; 0,000290799999999924 
 0,00900000000000001 ; 0,000239349999999972 
 0,005 ; 0,000122500000000025 
 0,011 ; 0,0002915 
 0,004 ;9,96E+09
 0,012 ; 0,00032080000000001 
 0,0119999999999999 ; 0,000294799999999928 
 0,00900000000000001 ; 0,000238850000000013 
 0,004 ;9,76E+09
 0,011 ; 0,000291249999999965 
 0,004 ;9,76E+08
 0,013 ; 0,000342399999999965 
 0,011 ; 0,00026690000000007 
 0,00900000000000001 ; 0,000239799999999901 
 0,004 ;9,86E+09
 0,011 ; 0,000291249999999965 
 0,005 ; 0,000122000000000011 
 0,012 ; 0,000318550000000029 
 0,012 ; 0,000295249999999969 
 0,0089999999999999 ; 0,000240250000000053 
 0,005 ; 0,00012249999999997 
 0,01 ; 0,000264849999999983 
 0,004 ; 0,000100100000000047 
 0,012 ; 0,00031945000000011 
 0,012 ; 0,000297299999999945 
 0,01 ; 0,000263800000000036 
 0,004 ;9,76E+09
 0,011 ; 0,000293600000000005 
 0,004 ;9,76E+09
 0,013 ; 0,000342999999999982 
 0,011 ; 0,000267400000000029 
 0,00900000000000001 ; 0,000239850000000041 
 0,004 ;9,71E+09
 0,011 ; 0,000289350000000077 
 0,00499999999999989 ; 0,000123499999999943 
 0,012 ; 0,000318599999999947 
 0,012 ; 0,000294299999999748 
 0,00900000000000001 ; 0,000238450000000001 
 0,005 ; 0,000125999999999959 
 0,01 ; 0,000265799999999761 
 0,004 ; 0,000100600000000006 
 0,013 ; 0,000344549999999888 
 0,013 ; 0,000315700000000252 
 0,00900000000000001 ; 0,000238000000000071 
 0,004 ;9,71E+09
 0,011 ; 0,000291250000000298 
 0,004 ;9,81E+09
 0,013 ; 0,000344399999999911 
 0,0109999999999999 ; 0,000266899999999959 
 0,00900000000000001 ; 0,000238450000000112 
 0,004 ;9,71E+09
 0,011 ; 0,000293550000000087 
 0,005 ; 0,000122500000000025 
 0,012 ; 0,000316650000000029 
 0,012 ; 0,000292799999999982 
 0,01 ; 0,000268500000000005 
