0,008737;0,000227953
0,00424;0,000103335
0,0106;0,000277315
0,0048;0,00011617
0,0123;0,000323565
0,0119;0,00028796
0,0089;0,00023285
0,0053;0,00012862
0,0106;0,0002772
0,0036;8,72E-05
0,0123;0,000322335
0,0134;0,00032476
0,009;0,0002351
0,004;9,61E-05
0,011;0,0002869
0,005;0,0001215
0,012;0,0003148
0,011;0,0002669
0,009;0,00023705
0,004;9,61E-05
0,011;0,00028585
0,005;0,000121
0,012;0,00031475
0,012;0,0002923
0,009;0,0002346
0,006;0,0001449
0,01;0,0002565
0,004;9,52E-05
0,013;0,0003312
0,013;0,0003053
0,009;0,0002291
0,004;9,36E-05
0,011;0,0002779
0,004;9,36E-05
0,012;0,0003063
0,011;0,0002575
0,009;0,0002296
0,004;9,47E-05
0,011;0,0002789
0,005;0,00011655
0,012;0,0003043
0,012;0,00028195
0,009;0,0002286
0,006;0,0001414
0,01;0,0002555
0,004;9,56E-05
0,013;0,0003292
0,013;0,00030575
0,009;0,0002281
0,004;9,32E-05
0,011;0,0002799
0,005;0,00011655
0,012;0,0003043
0,011;0,0002576
0,009;0,0002286
0,004;9,31E-05
0,011;0,0002784
0,005;0,0001157
0,012;0,0003073
0,012;0,00028285
0,009;0,0002276
0,006;0,00014145
0,01;0,000255
0,004;9,56E-05
0,013;0,0003282
0,013;0,00030335
0,009;0,0002276
0,004;9,51E-05
0,011;0,0002799
0,005;0,000117
0,012;0,0003028
0,011;0,00025795
0,009;0,0002281
0,004;9,46E-05
0,011;0,0002769
0,005;0,000117
0,012;0,0003063
0,012;0,0002824
0,009;0,0002256
0,006;0,0001424
0,01;0,0002545
0,004;9,52E-05
0,013;0,0003307
0,013;0,0003029
0,009;0,0002296
0,004;9,41E-05
0,011;0,0002789
0,004;9,27E-05
0,012;0,0003053
0,011;0,0002579
0,009;0,0002271
0,004;9,42E-05
0,011;0,0002784
0,005;0,00011655
0,012;0,0003053
0,012;0,0002819
0,009;0,0002276
0,006;0,00014095
0,01;0,000253
0,004;9,42E-05
0,013;0,0003307
0,013;0,00030335
0,009;0,0002286
0,004;9,32E-05
0,011;0,0002779
0,005;0,000118
0,012;0,0003043
0,011;0,000257
0,009;0,0002266
0,004;9,27E-05
0,011;0,0002779
0,005;0,00011755
0,011;0,0002789
0,01;0,0002295
0,01;0,000254
0,01;0,000234
0,01;0,000249
