0,0161;0,00040754
0,0047;0,00010963
0,0195;0,000494305
0,005;0,00011565
0,023;0,0005852
0,011;0,00025655
0,016;0,0004044
0,004;9,32E-05
0,019;0,0004801
0,005;0,00011655
0,023;0,0005862
0,011;0,00025655
0,017;0,0004288
0,004;9,32E-05
0,019;0,0004821
0,005;0,0001166
0,023;0,0005852
0,011;0,00025795
0,017;0,0004283
0,004;9,32E-05
0,02;0,0005035
0,005;0,00011705
0,023;0,0005837
0,011;0,0002556
0,017;0,0004278
0,004;9,28E-05
0,02;0,000506
0,005;0,0001166
0,022;0,0005598
0,011;0,00025655
0,016;0,0004049
0,004;9,32E-05
0,019;0,0004796
0,005;0,00011655
0,022;0,0005563
0,011;0,0002547
0,017;0,0004293
0,004;9,22E-05
0,019;0,0004821
0,005;0,00011655
0,023;0,0005837
0,011;0,0002566
0,017;0,0004293
0,004;9,27E-05
0,02;0,0005055
0,005;0,0001175
0,023;0,0005857
0,011;0,00025805
0,017;0,0004283
0,004;9,31E-05
0,019;0,0004806
0,005;0,0001152
0,022;0,0005583
0,011;0,00025515
0,017;0,0004303
0,004;9,46E-05
0,019;0,0004846
0,005;0,000117
0,023;0,0005872
0,011;0,00025705
0,017;0,0004278
0,004;9,32E-05
0,019;0,0004826
0,005;0,00011615
0,023;0,0005817
0,011;0,0002556
0,017;0,0004293
0,004;9,18E-05
0,019;0,0004806
0,005;0,00011655
0,02;0,000512
0,01;0,0002295
0,02;0,000498
0,01;0,0002345
0,01;0,000254
0;1,11E-16
