0,009;0,000236635
0,004;9,72E-05
0,0107;0,000282185
0,0046;0,00011174
0,0126;0,000332025
0,0106;0,00025724
0,009;0,000237085
0,004;9,75E-05
0,0107;0,00028261
0,0049;0,00011996
0,012;0,00031665
0,012;0,0002928
0,009;0,00023645
0,006;0,00014785
0,011;0,0002898
0,003;7,32E-05
0,013;0,0003431
0,013;0,0003157
0,009;0,00023745
0,004;9,61E-05
0,011;0,0002888
0,005;0,000121
0,012;0,0003157
0,011;0,0002679
0,009;0,000237
0,004;9,76E-05
0,011;0,0002902
0,005;0,000123
0,012;0,00031715
0,011;0,0002664
0,009;0,000237
0,006;0,0001469
0,011;0,0002912
0,003;7,32E-05
0,013;0,0003426
0,013;0,0003132
0,009;0,00023755
0,004;9,76E-05
0,011;0,0002902
0,005;0,000122
0,012;0,00031615
0,011;0,0002664
0,009;0,00023655
0,004;9,71E-05
0,011;0,0002888
0,005;0,000122
0,012;0,0003167
0,012;0,0002928
0,009;0,0002346
0,005;0,0001215
0,01;0,0002644
0,003;7,32E-05
0,013;0,0003426
0,013;0,0003142
0,009;0,0002361
0,004;9,66E-05
0,011;0,00028885
0,005;0,0001215
0,012;0,00031525
0,011;0,0002669
0,009;0,0002385
0,004;9,66E-05
0,011;0,0002883
0,005;0,000121
0,012;0,00031765
0,011;0,0002669
0,009;0,00023655
0,006;0,0001474
0,01;0,0002635
0,003;7,27E-05
0,013;0,0003431
0,013;0,0003142
0,009;0,0002366
0,004;9,76E-05
0,011;0,00028985
0,005;0,0001215
0,012;0,0003162
0,011;0,0002674
0,009;0,0002356
0,004;9,71E-05
0,011;0,0002902
0,005;0,0001225
0,012;0,0003143
0,012;0,0002943
0,009;0,000235
0,006;0,0001479
0,011;0,00029075
0,003;7,32E-05
0,013;0,00034215
0,013;0,0003152
0,009;0,00023655
0,004;9,71E-05
0,011;0,0002883
0,005;0,0001215
0,012;0,00031715
0,011;0,0002659
0,009;0,0002371
0,004;9,76E-05
0,011;0,00029025
0,005;0,0001215
0,012;0,00031575
0,012;0,0002913
0,009;0,0002384
0,006;0,0001489
0,011;0,0002874
0,003;7,22E-05
0,013;0,00034445
0,013;0,0003112
0,009;0,00023705
0,004;9,71E-05
0,014;0,0003686
